,reviews,scores,compound,label
1042,almost 75% and above students are placed in our college,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1044," accenture, tcs, etc","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1046, students who scored 75% of marks in academics will get an internship,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1047, most of the students are placed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1049, almost 85% of students are being placed in this college and other 15% went for higher education,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1051,about 75% of the students from our course got placed in the previous year,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1052, the highest salary package offered for the first batch in 2012 is 22 lpa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1053, the highest salary package offered in the previous year is 15 lpa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1058, a separate placement training is provided by the management,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1063, almost 85% of the students are being placed and many students went for higher studies,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1067, the highest salary package offered would range from 3 lpa to 5 lpa for pure electrical and also for the software too,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1069,"our college has spacious labs, classrooms and a three-storeyed library which can accommodate 150 students to read at a time","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1072, the placement percentage of our college is 85 to 90% with an average salary package of 5 lpa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1073,nearly 70 to 80% of the students got placed in our eee course,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1077,about 65% of the students from our course got placed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1080,", visit our campus for placements","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1082, about 45% of the students get an internship at our college,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1083,almost 90% of the students got placed in our course,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1084, students are placed in the companies with an average salary package of 8 lpa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1086, students who scored 70% in their academics are placed as an intern,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1087,"the high percentage of students will get placed from our college, e","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1093, the average package offered is 4lpa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
1096, nearly 90% of students from each course got placed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,placements
2,various functions are conducted throughout the year and student can grow in the choice of his field,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
5," there are state of the art laboratories, library, cafeteria and sports facilities","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
8," there are state of the art laboratories, library, cafeteria and sports facilities","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
10,various functions are conducted throughout the year and student can grow in the choice of his field,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
15, 5 lac and total 4 years hostel fees was ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
25, 5 lac and total 4 years hostel fees was ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
27,various functions are conducted throughout the year and student can grow in the choice of his field,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
31," there are state of the art laboratories, library, cafeteria and sports facilities","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
32," it has achieved a lot and given its annual operation cost itself is  06cr, it is understandable that the equipment present eats most of its funds","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
33, students require to prepare the whole syllabus for placement exams ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
35," major companies visiting the campus are google, microsoft, adobe, etc","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
43," it has a very green campus situated in guindy national park, chennai ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
45, almost everyone gets placed with a decent salary through campus placements,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
47,wi-fi facility is available almost all the time,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
48," our college provides facilities like a mess, library and hostel","{'neg': 0.208, 'neu': 0.583, 'pos': 0.208, 'compound': 0.0}",0.0,infrastructure
54,", visit our campus for placements","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
61," 24/7 medical facilities, we have many grounds for sports and a sports complex","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
62, we have many canteens and a sho,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
67, the canteen offer,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
68,all labs and dept buildings are equipped with state of the art facilities and equipment,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
71," the mess food is satisfactory, it's hygienic and all but shouldn't really expect a high protein meal","{'neg': 0.1, 'neu': 0.8, 'pos': 0.1, 'compound': 0.0}",0.0,infrastructure
73,"in terms of infrastructure, iit madras provides you with state of the art equipment and lab facilities to work","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
74, hostels are decent with all the necessary facilities,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
77," the campus consists of a library, sports complex, labs, cafeteria, gym and shuttle service, auditorium and convenience store","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
78, the campus has a ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
80, all labs were well-equipped,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
81, there was unlimited internet connectivity in hostels and departments,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
82, most of the campus has wi-fi now,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
88,classrooms in our college were average and needed renovation,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
89, wi-fi facility was not available in our college,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
93," the hostel premises were cleanly maintained, and the student-run bodies acted correctly in the hostel","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
94," facilities like a mess, canteen, medical facilities, sports,","{'neg': 0.25, 'neu': 0.5, 'pos': 0.25, 'compound': 0.0}",0.0,infrastructure
96," wi-fi facility should be provided on the entire campus, which is still not avai","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
100," later, they will get single rooms","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
101, rooms are not ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
102," our branch ranks third in campus placements, while cs is the first and ee is in the second position","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
103,facilities and infra,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
106," the college is situated in yupia district, which is the temporary campus for the college","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
107, the permanent campus is being built in jote,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
110, a medical facility is available,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
113, an internship is also available here,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
114,the college has the building in a temporary campus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
115, the permanent campus is under construction and mostly completed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
118,now this college is running in its temporary campus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
121, wi-fi facility is 24*7,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
123,wi-fi is available every time,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
130,as nit arunachal pradesh is newly established which is working in a temporary campus and it would shift to the permanent campus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
131,the permanent campus is located in jote which is surrounded by greenery,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
133,it has not had a permanent campus it is running on a temporary campus new campus is under construction and it will starts in 2021,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
135,the college has its new permanent campus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
139, they have a lot of experience in this field,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
141,wi-fi is 24/7 and available everywhere in the campus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
152, you can face an adjustment in living because the room for single is allotted to two students and double for three students,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
154, spacious classrooms,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
155, fully equipped lab with up to date requisite facilities,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
156,60-70% of students from civil engineering course get placed during the on campus process,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
157, lift and requisite facilities,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
159, they have well-equipped laboratories,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
160, up to date facilities and services hostels are small,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
162, 60% of students got internship during campus drive,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
164," hostels, library, labs, classrooms, playground, etc","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
165," high-speed wi-fi is available, and there are many clubs for exploring ourselves","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
166, many students also go to non-core placements and fields,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
169,all the facilities were present,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
171, all the facilities were given same irrespective of courses,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
172,facilities and infrasture are well-developed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
174," 24*7 electricity, water, internet","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
175, campus also have all the sports and medical facilities,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
176, the messing facilities are ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
177, on campus placement rate is very high,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
180," there is a pool table, music room with equipment","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
181," there is a dance room, foosball table and shop in the hostel to buy things","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
190,our college has an elaborate entrance exam called iit-jee which is a countrywide exam and the score makes you eligible for all the iits,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
192,1st job from campus is more of a hit and trial,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
193, it allowed you to pursue careers in fields one could not even think of before joining college,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
195,they had regular coding contests by coding club cybros every 2-3 weeks which helped a lot in enhancing coding skills,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
197," however, during my second year of the project, a lot of my work was done at tifr and barc where i had used their laboratory facilities","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
200,it is highly ranked in terms of academics and research facilities,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
204,it is one of the premier institutes of the country with world-class infrastructure and facilities,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
210, there is a big playground,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
218," labs are also well-equipped with all kinds of instruments, which are necessary","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
219," every student has access to the library, which has almost all kinds of books","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
221, old hostels are going to be replaced very soon with the new high infrastructure,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
222," qualcomm and texas offered a salary of  50,000 per month, along with accommodation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
223,"in iit bombay, the infrastructure and facilities in classrooms and labs are world-class since all the classrooms were built recently","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
226," except for 2-3 hostels, rest of all hostels are very old, and it is not possible to stay in them","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
228," however, there is a separate sports area on the campus, which is wor","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
229,the infrastructure of our college is well-developed with the availability of the central library facility for 24x7 for students,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
235, the college provides hostel facility,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
240, sports ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
244, it has very big classrooms with proper ventilation,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
247," there are two separate hostels, one for girls and one for boys","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
251,almost every student gets placed via campus placement,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
253," we have our separate movie theatre in college, 24 hours open library, wi-fi in the whole campu","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
255, wi-fi available everywhere on the college campus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
256, classrooms are fully air-conditioned,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
257, a vast collection of books is found in the library,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
261,our hostel and mess facilities are like 5-star hotels,"{'neg': 0.208, 'neu': 0.583, 'pos': 0.208, 'compound': 0.0}",0.0,infrastructure
266," each hostel has its own computer lab, and we have a very large common library too","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
267, we have lots of canteens offering variou,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
269, facilities that are common in all hostels,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
270, more than 70% of the students from our college got placed in various companies of their fields,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
271,"i haven't visited the hostel yet, due to the pandemic","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
273, every hostel has separate grounds and canteens,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
276, and one thing you required a cycle to travel to the classroom as they are far away from the college,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
280, then students sit for campus placements in the 7th semester,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
282, i plan to opt for a reasearch or core job or job in the ai field,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
287," about 85% of students got selected in different fields of jobs such as core jobs, software, finance etc","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
288,being a first year student i don't have much knowledge about campus placements as of now,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
289, iitk has all the facilities available on the campus itself,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
290,"this campus is spread over 1,000 acres and is lush green","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
291, high-quality education and world-class infrastructure are provided with all modern facilities,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
296, there is full 24 hour wi-fi facility in my college,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
302, they even teach matlab in extras,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
303, library has both offlin,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
306, quality of food available in ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
308, the students can go to the library even late at night for studies and during examinations,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
309, libraries and lounge halls are opened for 24 hours for facilitating students in their studies,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
311, the lecture hall ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
312,"until day 3, around 700 students have been placed in campus placements from our college","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
314, it was made by nocca robotics on our campus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
315,"classrooms at iit kanpur are equipped with air-conditioners, wi-fi and every sophisticat","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
319, campus also have own health centre (small hospital) and start of the art laboratory which equipped with all the equipment that a student needed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
320, also pk kelkar library which contains ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
321,our college has 15 hostels which are known as the halls,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
322," wi-fi router is available in the halls, academic area, library and lecture halls","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
325,the campus is wi-fi enabled,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
327," the library has every book you can think  the hostels have a study area, and lan with speed up to 400 mbps","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
328, about 85% of the students were placed through on-campus placements in the year 2020 with the highest international salary package of 5 crores per annum and a national salary package of 80 lacs per annum,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
341,"in the third semester which is the beginning of the second year, student gets eligible for the campus placement","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
342, visit the campus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
346,main jobs available here is in the coding sector,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
347,few core jobs are also available,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
348,salary - 46 lakh/annum(in india)                        2 crore/annum(outside india)97% registered students get placed during the campus placement,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
349,iit kharagpur has got biggest campus size in all iits of about 2000 acres,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
356," btech, then you become eligible after the 8th semester and if you are from an integrated msc course or mtech course, then you become eligible after the 10th semester for campus placements","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
359,"placements are quite average, from the 7th semester(in pre final year) students become eligible for campus placement","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
360, there are lots of companies visit the campus almost 150 to 200,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
361,there is wi-fi everywhere in the campus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
362, we have been provided with all lab facilities,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
364, we also have a digital library,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
366, classrooms are accommodated with air-conditi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
367,wi-fi facility is average here,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
370,high-speed wi-fi is available 24*7 throughout the campus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
371, labs and classrooms comprise of every thing one could ask for,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
375,"wi-fi is average, but classrooms have air-conditioners","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
377," classrooms have central air-conditioners, and i ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
378, the college has the largest library in asia,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
380, the department is in the main building of the iit kharagpur campus with all the facilities,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
381, all labs are ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
387, all the sports facilities are available,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
390,the classrooms and laboratories have air-conditioners and wi-fi with high speed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
391, our college has a world-class swimming pool,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
392, lan is available for every student,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
393,it is a centrally wi-fi-enabled campus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
395,campus placement happens over a period of 2 months with many companies in different sectors of the industry visiting the campus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
407, more than 200 companies including google microsoft visits to the campus,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
410," it provides a progressive atmosphere of sports of all kinds, be it basketball, squash, swimming, boxing, etc","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
414,the facilities and infrastructure are a bit old school but top-notch,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
415, we have different labs for different fie,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
418," there are over 13 hostels, and all of them are enabled with a wi-fi facil","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
420,"there are all types of services, and wi-fi facility is available in every hostel room","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
422, coaches are available for every sport and game,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
424,there are a lot of sports facilities,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
426, our college also has hostel facilities along with a gymnasium and swimming pool,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
429, almost all types of equipment are available in labs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,infrastructure
